statement,verdict,sentiment
Almost 100000 people left Puerto Rico last year,true,0.0
Says Ted Cruz supporter legalizing people country illegally proposed giving work permit,false,0.5423
US Department Homeland Security told bank  writing  may inspect safe deposit box without warrant seize gold silver gun valuable find inside box,false,0.7184
In 1790 first Congress packed framer required ship owner provide medical insurance seaman 1798 Congress also required seaman buy hospital insurance In 1792 Congress enacted law mandating ablebodied citizen obtain firearm,true,0.0
Ukrainian civilian fleeing Kyiv capture footage downed Russian tie fighter,false,0.1531
Says FBI agent Peter Strzok’s hearing confirmed Republican Congressman Jim Jordan’s theory Justice Department got Steele dossier,false,0.5267
Sen Obama Iraq,true,0.0
The state passed campus carry law seen enrollment drop significantly,false,-0.2732
Antonio Villaraigosas recklessness mayor Los Angeles   left funding test 7000 rape kit putting public safety risk,false,-0.6124
In 2022 illegal immigrant MORE FREEDOMS easier access healthcare ballot box Americans Just think,false,0.629
The Tampa Bay Rays price judged affordable professional sport,true,0.0
The ammunition used Orlando shooting banned Geneva Convention It enters body spin  explodes,false,-0.4588
Weve cut tax 50 time look happened revenue Theyve grown,true,-0.2732
By registration fewer 20 percent Florida voter Independents,true,0.0
The VA negotiates prescription drug price Medicare doesnt,true,0.0
Suicide come federal government largesse saying worth anything going get something nothing,false,-0.5574
Georgia Secretary State Brad Raffensperger used 50 million Zuckerberg money 2020 tip scale,false,0.0
Tennessee’s grocery tax one highest nation,true,0.0
Clinton raised money Washington lobbyist  health industry drug company health insurance company defense industry,true,0.128
In West Virginia alone overdoses increased 50 COVID19 pandemic,true,0.0258
On Abigail Spanberger She got 22 million ActBlueThat George Soros resistance group,false,0.0
George Washington many don’t know first President United States The first President United States one John Hanson black man,false,0.6808
Melania dug WH Rose Garden removing rose every First Lady since 1913,false,0.0
The health insurance plan member Congress different federal employee United States government,true,0.4215
Just Jan 1 year 40000 new law put book one day,false,0.0
Burka clad woman run baby get away crime one stunning reason ,false,-0.2263
Photos show celebrity reacting Will Smith slapping Chris Rock,false,0.0
Corrupt political boss Money laundering Fraud It’s another day office Vin Gopal,false,-0.5859
After hard work much pay tax New York City end getting money Im Chris Jacobs I think time someone Albany thats making sure region get fair share,false,0.6124
Says Donald Trump said woman And tell go f,false,0.0
Says President Donald Trump candidate mentioned WikiLeaks 160 time speech last month campaign,true,0.0
At request Democrats steel barrier rather concrete wall,false,-0.128
There job opening people unemployment Iowa,true,-0.4404
Virginia home veteran per caput state America,false,0.0
Only 68 percent stimulus money actually spent,true,0.0
This election actually unusually close,true,0.0
Malia Obama among 10 arrested racist Antifa attack cop arrested found dead suspicious circumstance,false,-0.9643
Church bell rang Paris firework set London celebrate Joe Biden’s presidential win,false,0.8176
Heres something people never talk coach Schiano Rutgers best graduation rate Division I football program America,false,0.6369
Here stats Per population kill gun rate 297x Japan 49x France 33x Israel,true,-0.7964
Quotes Kamala Harris saying Take gun first Go due process second I like taking gun early,false,-0.3182
In 31 state decent child care cost college tuition,true,0.4939
Medicaid primary source health insurance 417 percent Hispanic child Georgia,true,0.0
As Congressman JD Hayworth avid earmarker supported pork 220000 renovate Maine Blueberry farm 58 million Vermont snowmobile trail,true,0.5423
Says court ordered North Carolina step significantly funding education,true,0.0
Says Vatican confirmed Pope Francis two aide tested positive coronavirus,false,0.5574
Kay Bailey Hutchison elected state treasurer succeeding Ann Richards Democrats abolished position  Hutchison later became US senator,false,0.5719
In past week President Donald Trump pointed Iranian violation ballistic missile test By way ballistic missile inscribed Hebrew ‘Israel must destroyed’ ,true,-0.4939
If employer mandating poke quit Make fire That way get unemployment benefit,false,-0.3182
Says Crist campaign website eliminated reference Republican Party,false,0.4019
Wisconsin one state doesn’t allow absentee ballot processed Election Day,true,-0.0516
Every student paying outofstate tuition actually cover cost instruction,true,0.0
The COVID19 vaccine failed miserably animal trial type gene therapy several top scientist warn kill,false,-0.8934
Household income among Hispanic Americans set new record high,true,0.0
A Canary Islands volcano eruption could lead mega tsunami US 160foot wave warning,false,-0.34
The number small business 30 compared pandemic,false,0.0772
Congressional Budget Office say 8 percent unemployment till 2014,true,-0.4404
There three people tried convicted last administration military court Two walking street right,true,0.0
Says region 2011 worst drought year ever recorded,true,-0.6249
A CNN story reported Rice Krispies added transgender mascot,false,0.0
Agriculture contributes 71 billion Georgia’s economy annually making state’s largest industry,true,0.0
Says Texas last mental health expenditure,true,0.0
Did know Dentists physician believe get away leaving dead tissue body One root canal tooth shut 63 immune system,false,-0.4767
I member Senate – Republican Democrat – consistently voted effort use called ‘nuclear option’ change rule Senate,true,0.0
Says Milwaukee County Sheriff David A Clarke Jr said Black Lives Matter terrorist movement hate group call Black LIES Matter,true,-0.9141
Every taxpayer owes 130000 pay national debt,true,-0.4404
Child support card Delaware control mother cannot buy child support money,false,0.6597
Says British voter 50 especially millennials overwhelmingly voted stay European Union It older voter voted leave,true,-0.2449
In Chicago school never canceled winter weather,true,0.0
Almost every country Earth see America stronger respected today eight year ago I took office,true,0.6908
Eighty 82 county Ohio  auto manufacturing facility,true,0.0
Between 1980 2010 water usage Georgia dropped even state’s population grew,true,0.0
More 40 military tribunal testified,false,0.0
Providence lowest crime rate three decade,true,-0.7269
child get virus going hospital alone van people don’t knowto people don’t know… home without time need,false,-0.25
North Carolina one four state hasnt opened gym,true,0.0
By end 2015 1300 people died Georgia road One evey four fatality resulted drunken driving,true,-0.8442
They delayed swearingin Massachusetts couple week could ram health care law,false,0.3182
An image show appears official ballot box taken away polling location unidentified civilian,false,0.0
Says plan would cut tax without increasing deficit,false,0.0408
We spend three time entitlement debt service defense,true,-0.25
How many still dont know Michelle Obama born Michael Lavaughn Robinson man,false,0.0
While introducing Donald Trump former New York City Mayor Rudy Giuliani omitted September 11 2001 strike ‘successful’ terrorist attack eight year President Obama’s 2008 election,true,-0.8519
For past year I censored muzzled,false,-0.1531
Says patent ultrasound revolutionized modern medicine,false,0.0
Amendments Hillary Clinton supported voted 2006 longer supported 2008 showing changed position India nuclear deal,false,0.5574
Wisconsin’s middle class diminished United States,false,0.4215
Pope Francis Mass ‘Jesus Metaphorical Not Literal,false,0.0
In July 1996 Mitt Romney helped locate missing teenage daughter partner Bain Capital,true,-0.296
Rep David Cicilline responsible federal loan guarantee Solyndra failed solar company,false,0.0
The Obama administration approved sale bump fire stock least two occasion,true,0.1027
Before day 18 veteran taken life  That daily average intolerable stop,true,-0.296
The barber regulation Missouri 10000 word long…the book Revelation also 10000 word long,true,0.0
Says US Rep Rashida Tlaib tweeted deleted post said Americans spent decade raping pillaging people What go around come around,false,-0.7003
The president confess writing court illegally diverting charitable contribution supposed go veteran,false,0.4019
Says King Street Patriots held fundraiser featuring author belief registering poor vote unAmerican,true,-0.4767
John Cornyn backed pal David Dewhurst US Senate Ted Cruz,false,0.0258
The climate hasnt warmed quite year That proven scientifically,false,-0.2057
Says Republicans want cut education 25 percent,true,-0.2023
Ivermectin FDA approved human use since 1996,true,0.4215
The US approximately 5 world population 42 civilian gun ownership,true,-0.34
Says Rick Santorum supported Arlen Specter conservative candidate twice,true,0.3182
Joe Biden say support sex change kid,false,0.4019
Human activity causing dramatic change climate,false,0.0
Says Rolling Stones performed Austin park paid 25000 nearby city Rollingwood one night inconvenience,true,-0.3612
I never gave custody child I never lost custody child,true,0.2411
The richest 80 people world wealth bottom half global population,true,0.765
More 32000 Americans lose life gun violence year,true,-0.8578
Under President Barack Obama 83 million fewer Americans working today four year ago,false,0.0
Unmask kid Any carbon dioxide concentration 2000 part per million dangerous,false,-0.4767
A proposed regional transportation tax last minimum 10 year approved last longer,false,0.4215
The previous administration President Barack Obama really first time didn’t ask citizenshiptype question … first time century citizenship question included 2010,false,0.0
The socalled ‘heartbeat’ law outlaw abortion woman even know theyre pregnant This one restrictive antiabortion law country,true,0.0
BLM Fresno riot begin 4 pm River Park 060220,false,-0.5574
Says father Fred Trump born wonderful place Germany,false,0.5719
Olive Garden employee allowed wear Black Lives Matter mask NOT American flag,false,0.0258
Says Gov Chris Christies decision close Elizabeth MVC saved money,false,0.4215
Says Joe Biden canceled Keystone pipeline Warren Buffett donated 58 million campaign,false,0.0
When restriction expire Iran nuclear deal Iran industrialsize military nuclear capability ready go,false,0.1027
Says Colorado food stamp recipient use ATMs get cash buy marijuana,false,0.0
We arent state cutting back public television,true,0.0951
Hate crime American Muslims mosque tripled Paris San Bernardino,true,-0.802
Canada charge US 270 tariff Dairy Products They didn’t tell Not fair farmer,true,-0.2411
Scott Walker even removed 250000 job promise website,false,0.3182
South Carolina labor shortage specifically meatpacking industry,true,-0.25
The Northwest Corridor highway project Cobb Cherokee county expected create 9700 job statewide,false,0.2732
Says Pennsylvania Republican nominee Congress Fred Keller 5050 shot landslide victory,false,0.0
Says Sen Bill Nelson hasn’t done anything gun safety school safety nothing gun control,false,0.2023
The US spent reconstructing Afghanistan spent Marshall Plan reconstruction Europe,true,0.0
A state senate bill would criminalize father teaching son use hunting rifle,false,0.0
Says 70 percent benefit Donald Trump’s proposal child care go people making 100000 year,true,0.7351
In April Sen McCain came helping woman earn equal pay equal work,true,0.2023
The religious liberty bill proposed Georgia House Representatives specifically exclude corporation mean legally claim religious exemption,true,0.4404
Says Rick Scott’s proposal election reform mandate 48 hour early voting,true,0.0
John Adcock Republicans’ plan health care would get rid coverage altogether thousand family raise premium rest u,false,0.4939
Bill McCollum accepted thousand lobbyist Planned Parenthood,false,0.2732
David McCormick paid attack Donald Trump,false,-0.4767
There precious religion actually say cannot get vaccinated,true,0.5719
The American healthcare system burn 18 percent national GDP Nobody else close,true,0.0
We lost life last two year due opioids life lost Vietnam War,true,-0.8176
Obama said troop whine bearing cost going war,false,-0.7506
The federal government cut nonmilitary discretionary spending balance budget,true,-0.2732
The city St Louis stranger violence There 5762 violent crime 2015 alone including 188 homicide The highest rate per caput country according FBI crime statistic,true,-0.9517
Back Ted Cruz called Mitch McConnell liar floor Senate floor nobody invoked Rule 19 censor,true,-0.743
74 percent Republicans support Affordable Care Act,false,0.7096
Were 123000 job last year threequarters Were actually according Bureau Labor statistic 500  auto job Ohio,true,0.0
Another one veto SCHIP program say Take C everybody like every entitlement program,false,0.3612
Photos Sept 11 2001 show Donald Trump joined America’s hero carried victim shoulder step burning World Trade Center Obama spent whole day sitting Oval Office foot desk watching basketball,false,0.3612
Says MAX carry 30 percent evening rushhour commuter traveling Downtown Sunset Banfield freeway,true,0.0516
US military White House arresting Congress,false,0.0
We haven’t control House last two year it’s malfunctioning We 109 session scheduled held 49,true,0.0
When total Sandy spending added annual budget US Department Homeland Security And twice annual budget US Energy Department,true,0.5423
The DNC hack showed Clinton campaign working schedule primary debate Bernie Sanders Clinton campaign continuing ploy Donald Trump,false,0.0
Following Hurricane Ida animal Turtle Back Zoo New Jersey fleeing premise,false,0.0
118yearold William Bradley voted via absentee ballot Wayne County Michigan year William died 1984 They’re trying steal election,false,-0.836
Says Will Rasmussen falsely claimed lived West Linn district year,true,0.0
"The state covered smaller percentage cost K12 education 2013 did
in 2002",true,0.0
Says President Barack Obama issued upwards 1000 executive order modern president,false,0.0
An image show medical oddity characterized two pupil eyeball,false,0.0
All Texas conservative except little bit Austin,false,0.0
Says Sen Kelly Loeffler said Parler Black people shouldn’t allowed vote,false,0.0
Says Joe Biden abandoned Scranton,false,-0.4588
Some patient transplant list kidney organ dropped list simply shown licensed card holder medical marijuana,true,0.0
Photos prove Denver light rail system low ridership,false,-0.2732
Headlines show CNN published contradictory report hydroxychloroquine 2020,false,-0.34
In every committee health care bill considered Democrats voted amendment would require member Congress staff take governmentrun public option health care plan,true,0.7506
When I growing kid city Milwaukee averaged 4 homicide year entire city record number,false,0.25
Says Biden administration labeled Libertarians terrorist,false,-0.6808
Says Connie Mack IV cosponsored bill take third Social Security Trust Fund  give individual account senior citizen invest stock market,false,0.6908
SpongeBob’s license address Jeffrey Epstein’s private island,false,0.0
Says Mitt Romney flipflopped taxpayer protection pledge,true,0.0
Roe v Wade happened woman lied raped black men,false,-0.802
He asked 932million earmark porkbarrel spending nearly million dollar every day he’s United States Senate,true,0.4215
Wind power undependable form renewable energy,false,0.2732
America’s gunrelated homicide rate … would Belgium’s left California Illinois DC New Jersey place strictest gun control law US,false,-0.34
If Florida taken stimulus would led firing 20000 teacher,true,-0.34
No prominent Democrats virus list Republicans go,false,0.0258
Weve 11000 attempt amend Constitution since 1789,true,0.0
Says President Donald Trump announce scientist finally found vaccine cure corona virus,false,0.0
Joe Biden’s margin le 21000 vote Wisconsin tightest state 2020,false,0.0
Ronald Reagan faced even worse recession current one,false,-0.7096
Says Melania Trump first FLOTUS visit troop combat zone since 1969,false,-0.34
The Obama administration leaked information deliberately otherwise led identification Pakistani doctor helped u achieving goal killing bin Laden,false,-0.7717
Just 9 percent Muslims Pakistan view ISIS favorably Unfortunately 9 percent 16 million people And that’s one country,true,0.0516
Says state budget includes spending commercial Fortune 500 company,true,0.0
President Trump passed legislation first 100 day president since Harry Truman,true,0.0
Congress funded half wall Mexico United States,true,0.4215
Human trafficking drug Mexico border doubled tripled quadrupled since Joe Biden became president,false,0.0
Newly obtained email show UCSF harvesting clitoris testicle penis murdered baby,false,-0.6597
Schuyler VanValkenburg cosponsored bill would allowed abortion moment birth,false,0.0
In last 22 month business created 3 million job Last year created job since 2005,true,0.4588
Says Debo Adegbile nominated serve judge US Circuit Court Appeals abruptly withdrawn administration,false,0.0
Says Ted Cruz distributed ad showing nude Melania Trump rug,false,0.0
President Obama never received paycheck profitmaking business entire life,false,0.0
Black Panthers Just Took Over City Atlanta – All Out War On Election Day,false,-0.5994
They exposed Mark Zuckerberg CIA agent,false,-0.0772
Without Medicaid expansion 275000 Ohioans could getting primary care emergency room costing everybody lot money,true,0.1531
Lauren Boebert received PPP loan restaurant,false,0.0
California 41st nation per pupil K12 spending No 1 per prisoner spending,true,-0.6908
Since I elected crime rate lowest decade,true,-0.7269
FEMA forcibly vaccinating Ida evacuee,false,0.0
Says Freddie Mac electric coop credit union government sponsored enterprise,false,0.3818
One four Texans lack health insurance highest proportion nation,true,-0.3182
As former federal prosecutor I prosecuted 4000 case,true,-0.3818
Wisconsin 49th 50 state infrastructure,false,0.0
I spent 3629 campaign governor,true,0.0
Says since took office City Milwaukee seen creation 7000 new affordable housing unit,true,0.2732
The socalled doc fix fiscal cliff deal cut payment treating illness disproportionately impacting minority including end stage renal disease diabetes,true,-0.5859
Sen Mark Begich cast deciding vote favor President Obama’s authority issue executive amnesty illegal alien,false,-0.1531
Says President Donald Trump implemented travel ban didnt work 400000 people got country subject restriction,false,-0.6908
The richest 1 percent America get bigger tax cut bill family income average family Central Texas,true,0.3182
Says year Texas legislator passed three pay increase teacher provided health insurance,true,0.2263
It’s actually easier United States get flight manifest EU nation EU nation get neighbor thanks agreement US negotiated I secretary state,true,0.8934
Video show Pfizer lab Madrid fire,false,-0.34
If driving average America summer youll save — according Department Energy figure — 70,false,0.6486
Obamas one education accomplishment legislation teach comprehensive sex education kindergartner,false,0.25
Photos show Ukrainian farmer slowly starting build army,false,0.0
The woman killed Jan 6 US Capitol assault shot Secret Service agent Capitol Police,false,-0.8519
President Barack Obama doubled size government since took office,false,0.0
They’re furloughing nurse hospital western New York state,false,0.0
Says Kamala Harris said The American people aren’t equipped make decision,false,0.0
Say Sen Lindsey Graham support Green New Deal,false,0.4019
Obama couldnt afforded home without Rezkos help,false,-0.3089
Says Joe Biden Barack Obama directly participated plot SealTeam6 MURDERED arranged massive cash deal part cover,false,-0.7297
A new college tuition reciprocity agreement Minnesota make college education affordable Wisconsin resident,false,0.4939
Rooting Red Sox like rooting drug company,true,0.3612
An Alton Ill man caught 736pound Giant Mekong catfish Mississippi River,false,-0.4215
California Has 18M More Registered Voters Than It Should,false,0.0
Global food demand expected increase 50 97 percent 2050,true,0.2023
Says Mike Gibbons said military service doesnt count real work,false,0.0
We told would never case Ebola United States,false,-0.3252
Warren Buffett say stop Obamacare start,false,-0.296
A bill save teacher job completely paid closing corporate tax loophole,false,0.4939
The head IRS ordered 24000 email erased Congress could review making sure American people never know real truth,false,0.0869
North Carolina’s coast possibly best place US offshore windfarm,true,0.6369
You cant pas budget Senate United States without 60 vote,false,0.4215
The Australian Technical Advisory Group Immunisation advised COVID19 vaccine may given patient sedation unrelated procedure without consent way force compliance,false,-0.1695
Income disparity United States worst since 1920s,true,-0.3182
The Supreme Court decision overturning Roe v Wade made United States outlier among developed nation world abortion right,true,0.7506
Says Gen David H Berger said No mandatory vaccination Marines,false,-0.2263
Louie Gohmert Texas compared current generalincharge Egypt George Washington,true,0.0
Trump police officer firefighter make much money…hits tax penalty,false,-0.4588
He wont even support colleague  motion censure Bush administration systemic repeated illegal wiretap,true,-0.7057
Says growing number extremely premature baby survive healthy childhood,true,0.5719
Say George Soross money went straight Women’s March protesters’ pocket,false,0.2263
Tailpipe emission rule fully implemented regulation go keep temperature rising nearly five onehundredths degree Fahrenheit By 2050,true,0.0
Ambassador Susan Rice Tribunal Gavin Newsom indicted,false,0.0
We maintain Missouri highway system one lowest level funding country,true,-0.3818
Sherrod Brown running public office since Richard Nixon president,true,0.0
A poll worker Erie County Pa threw 100 ballot Donald Trump,false,0.0
In last couple day notice sent official Ukraine Jews one city indicating identify Jews,false,0.0
You 4925 outofstate voters… Georgia,false,0.0
Half CEOs say shutdown threat shutdown set back plan hire next six month,true,-0.5267
Says governor came office 11 billion dollar   I call mismanagement – deficit,true,-0.4019
Twitter Google Facebook burying FBI criminal investigation Clinton Very dishonest medium,false,-0.8122
Millions could lose health care coverage forced government pool new health care law,false,0.1779
All money donated Black Lives Matter go directly Act Blue Democrat Super PAC feed money Democrat candidate,false,0.6124
Says Milwaukee County Executive Chris Abele spent 100000 taxpayer money new luxury SUV,false,0.0
Says Alexandria OcasioCortez tweeted It’s vital Governors maintain restriction business November Elections economic recovery help Trump reelected A business closure job loss small price pay free presidency KeepUsClosed,false,0.5267
Says Donald Trump used undocumented labor build Trump Tower,true,0.0
In 3 month Melania took 21 trip NY get hair done taxpayer cost 675000 32143trip,false,0.0
Barack Obama 150 day US Senate able vote quite often present ,false,0.0
Says United States nation affords citizenship anyone born whether legally illegally,false,0.4939
Two year ago longest serving leader California republic Jerry Brown boldly declared China California separate nation,false,0.3612
Florida man drug kill imaginary friend turn,false,-0.3612
Says Trump tie made China Colorado Trump suit Mexico Michigan Trump furniture Turkey Ohio Trump picture frame India Wisconsin,true,0.0
The Air Force want taxpayer fund fantasy football league,false,0.0772
Trump lost trade war started,true,-0.7351
Says George Norcross said TAKEOVER OF RUTGER CAMDEN WILL COST NEW JEREY BILLION,false,0.0
Says Disneyland enforcing scream policy roller coaster,false,-0.4019
You buy lobster food stamp,true,0.0
The top man Yale Law School came  raging report former HP CEO Carly Fiorina saying is one worst executive memory history running company,true,-0.7717
The Dog Meat Festival Yulin China threatens global public health,false,0.1531
Sunlight actually kill novel coronavirus,false,-0.5267
Says President Donald Trump selling coronavirusthemed commemorative coin White House Gift Shop,false,0.4404
Says Travis Countys unemployment rate national average poverty rate exceeds national averageand local poverty rising,true,-0.8591
There gun whatsoever Capitol riot Jan 6,false,-0.7184
Wisconsin one several state change early ballot think youve made mistake,true,-0.34
In ‘Resident Evil’ Umbrella Corporation release virus infects people Raccoon City A biological research lab exact logo Umbrella Corporation found city coronavirus outbreak originated,false,0.0
The Interior Department charge salmon theyre fresh water Commerce Department handle theyre saltwater,true,0.3182
In New York state you’re white go back line get medical help,false,0.4019
Says President Obama ally Congress gave power control Medicare patients’ health care decision commission 15 unelected bureaucrat Washington,false,0.4939
We one expensive General Assemblies per caput entire country,true,0.0
Sean Duffy backed plan privatize Social Security,false,0.3612
Hurricane ‘Hanna’ hitting Texas blown part border wall,false,0.0
Democrats announce abolish ICE win 2020 election,false,0.5859
The city Atlanta 56 million reserve,true,0.0
Says Ted Cruz flipflopped president needing USborn,false,0.0
US Rep Matt Cartwright proposes defund WilkesBarre police,false,0.0
Says Marshall Tuck backed Donald Trump’s education advisor pictured Betsy DeVos,false,0.0258
US Sen Sheldon Whitehouse rewarded Wall Street executive million bonus,false,0.7717
When DallasFort Worth Airport needed stop earthquake spike year ago temporarily shut well injecting fracking fluid ground  earthquake stopped,true,-0.0258
The Obama administration even joined Islamist government sponsoring UN resolution would shred First Amendment threatening make discussion radical Islamism potentially illegal,false,-0.7906
I filibustered,true,0.0
Im 59 In either Canada Great Britain I broke hip I couldn’t get replaced,false,0.3182
It’s safer unvaccinated vaccinated COVID19,false,0.4215
There immigrant country right time,true,0.0
Says Joseph Stalin said want bring America undermine three thing spiritual life patriotism morality,false,-0.2263
Says Gov John Kasich implied portion workers’ compensation rebate employer directed back form campaign cash,false,0.0
Says Patrick Morrisey undertook effort put educator jail,false,0.0
In 2011 Milwaukee Public Schools provide 77 cent employee benefit every dollar spends wage,true,0.4588
Amazon notax monopoly,false,0.1779
A Big Boy restaurant sign said Donald Trump right predicted Biden elected youd see 5 6 7 gas,false,0.0
Says Claire McCaskill receives secondmost contribution insurance company entire Senate,true,0.0
West Virginia Department Education reported 10000 child youth identified homeless 20182019 school year,true,0.0
More people die Wisconsin drug overdoses car crash,true,-0.7832
The price insulin increase waistline increase,false,0.5574
The Kenosha casino would one state’s largest employer pay state company Tribe – essentially would Wisconsin’s biggest taxpayer,true,-0.1027
The Second Amendment day passed limited type people could gun type weapon could,false,-0.6705
Obama’s lawyer officially admit birth certificate fake,false,-0.3182
Says image show Highland Park shooting suspect jail rehab psychiatric center shooting,false,-0.296
As state senator Obama even refused support measure stop sex business opening near school place worship,true,0.128
Mitt Romney proposing tax plan would give millionaire another tax break raise tax middle class family 2000 year,true,0.0
I vote spend money fight Amendment 6 redistricting lawsuit,true,-0.5423
Dan Branch lobbied AFLCIO,false,0.0
Georgia 9th highest rate adult age 18 64 without high school diploma GED,true,0.0
Says Mitt Romney said line NRA,true,0.0
We spend almost twice much per caput health care people country,false,0.4939
Ashli Babbitt Tried To Stop Antifa False Flag On Jan 6th,false,-0.296
Food waste 3rd largest contributor greenhouse gas emission,false,-0.4215
Our economy actually shrank last three month 2012,true,0.0
Since 2000 Department Defense Department Energy spraying entire United States sky toxic brew chemical biologic agent,false,0.6597
NASA pay 18000 stay bed smoke weed 70 straight day,false,0.128
One generation ago led world college graduation Were 16th today,true,0.0
Sheldon Whitehouse voted 525billion tax increase middle class,false,0.3182
Today cant rely retirement fund public employee funded,false,0.0
The number Americans receive meanstested government benefit  welfare  outnumbers yearround fulltime worker,false,0.5106
The stimulus created one private sector job,false,0.25
More business went business last year started first time history,false,0.0
Americans spend 100 day year working government even start working,true,0.0
Mitt Romney ‘Trump serious emotional problem must resign we…’,false,-0.5859
Many call Lyin Ted  His TV ad John Kasich Lie Stations pull air,false,0.0
New data show inperson learning isnt driving spike case,true,0.0
Job growth United States fastest pace country history,false,0.6597
The voting bill known HR 1 would force state adopt universal mailin ballot,false,0.1779
58000 noncitizen voted Texas 95000 noncitizen registered vote,false,0.0
Steve Southerland pay tax 05 06 07 08 09,false,-0.1027
Marco Rubio made clear Not think Donald Trump con man he went say doesnt trust Donald Trump nuclear code,true,-0.0263
Joe Biden us ATF illegally track gun transaction,false,-0.34
Says photo show Trump rally downtown Philly yesterday,false,0.0
The first time ever voted Democrat Florida 2008 He voted four time life he asking Floridians come vote,true,0.0
Abortionists reduced black population 25 percent since 1973,false,0.0
A recent report president deficit commission completely empty controlling health care cost,false,-0.1513
Most newspaper endorsed Alex Sink also endorsed Barack Obama,true,0.5509
Photo show Laurel Hubbard winning woman weight lifting competition Olympics,false,0.5267
Says Samuel L Jackson said Maybe underpaid modern mumble rapper overpaid teacher would smarter people future le s music,false,0.4588
Says Gov Rick Perry spending Texans’ hardearned money live like Louie XIV,false,0.3612
The Central Falls fire department one lowest lowest paid fire department state entire region,true,-0.8402
Says opponent Bill Flores helped run company laid 3000 worker paid executive million,false,0.0
If look state soccer popular theyre overwhelmingly blue state state soccer least popular red state,true,0.6249
Says state leader cut funding school basic priority amount money state projected give away tax break increased whopping 34 billion,true,0.0
Administrative employee college universities have doubled last 25 year outpacing growth student 2 1,true,0.3818
Any legislative action taken could well rendered completely null void decision Supreme Court expected June,false,0.6908
In 99 percent county America someone making minimum wage working full time can’t afford 1bedroom apartment,true,0.0
Many country question Trump’s travel ban dont even US embassy help u vet,true,-0.2263
Weve achieved historic increase defense spending get troop support richly deserve,false,0.8126
We Georgia easily We hundred thousand vote,false,0.34
George Allen cast deciding vote for 2003 Bush tax cut,false,-0.2732
Georgia track 1200 traffic fatality year reversal nine year decline,true,-0.6705
Says Sean Casten support doubling premium cutting current health care plan,false,0.6597
Central Park actually used town called Seneca Village founded African Americans 1825,true,0.0
During Reagan era richest Americans top income tax rate cut half,true,0.4767
Clarence Thomas’s wife one organizer Jan 6th,false,0.0
Says CNN President Jeff Zucker ordered employee downplay Bill Clinton’s relationship Jeffrey Epstein make look like Epstein Trump’s partner,false,0.3612
Schools banning Dr Seuss book,false,0.0
Says Hillary Clinton tripled number people AIDS whose life saved  cost money,true,0.4767
Republicans created trillion dollar prescription drug entitlement program without paying,true,0.25
Says Donald Trump record extensively supporting intervention Libya,true,0.4404
Ohio rank 46th country putting dollar classroom,true,0.0
My home state since June 2009 created 40 percent new job America,true,0.25
Migrant mother ‘crying girl’ Time cover never separated,true,0.0
People use food stamp anything including go Hawaii even millionaire qualify,false,0.0
Says Hillary Clinton completely exonerated I White House official inquiry on Whitewater,true,0.4754
For every 33 pregnant woman walk Planned Parenthood clinic 32 receive abortion,false,0.0
Says best recent poll Iowa matching major Republican presidential candidate President Barack Obama,true,0.6369
When United States invaded Iraq Saddam Hussein wanted acquire weapon mass destruction said capture,true,-0.4767
Says worked Democratic legislature balance spending revenue end fouryear term rainy day fund established 2 billion,true,-0.0772
The latest Durham report Clinton campaign … actually spied president United States,false,0.4215
Alex Sink want cut Medicare,false,-0.2023
Young woman today metropolitan areas who childless single outearning childless single young male,true,0.0
The Obama administration successful rushing massive spending bill Congress two day — sat president desk three day away vacation,false,0.5859
Nicole Kidman ‘blacklisted’ Hollywood vowing support president,false,0.4019
Says new report prof stimulus supported NJ Democrats cost 278000 per job,false,0.3182
Boston 60 minute away it’s offering subsidy developer charge higher rent get Providence construction cost le equal As result Boston skyline completely dominated crane,true,0.0
If Atlanta Mayor Kasim Reed want like Bull Connor,false,0.4215
The coronavirus constructed Wuhan Institute Virology,false,0.0
Says planned rally June 19 nobody ever heard Juneteenth,false,0.0
The NAACP received credible information white nationalist group … looking snatch black men boy hang shoot torture kill,false,-0.9001
Florida’s high school graduation rate fall well national average,true,0.2732
Says Terry McAuliffe opposes Virginia’s righttowork law,false,0.0
Small trial test convalescent plasma therapy coronavirus patient seem degree success,true,0.5719
Since taking office enacted 8 billion cumulative tax relief,true,0.4767
Congressional candidate Chris Jacobs voted paid leave COVID19,true,-0.0516
President Trump first year half already tripled President Obama AfricanAmerican employment eight year,false,0.0
The UNC athletic director’s 705000 salary market Not even close,true,0.0
Says Kobe Bryant tweeted I information lead arrest Hillary Clinton,false,-0.34
The majority American people voted Democratic House,true,0.0
Many firearm expert determined Las Vegas shooter’s use bump stock actually prevented casualty injury due inconsistency inaccuracy lack control,false,-0.7184
Says Connie Mack’s Penny Plan would cut 200 billion Medicare 1 trillion Social Security  3 trillion defense,true,0.2023
Texas 600000 registered voter don’t kind photo ID needed vote,true,0.5267
Joe Biden take knee spotting American flag near childhood home Pennsylvania,false,0.0
For every Kentuckian enrolled Obamacare 40 dropped coverage,false,0.0
250000 truck participating Freedom Convoy Canada,false,0.6369
Seventy Ohios 88 county 25 percent resident eligible emergency food,true,-0.3818
Social Security didn’t cause debt crisis Social Security nothing debt crisis,true,-0.8555
Says Maxine Waters told CNN SCOTUS pick illegal immigrant,false,-0.5574
If flu shot last 35 year probably test positive COVID19,false,0.25
